iter	Passed	Remaining
482	12375	13246
483	12396	13216
484	12420	13188
485	12442	13159
486	12464	13130
487	12486	13100
488	12508	13071
489	12528	13040
490	12548	13009
491	12569	12978
492	12587	12945
493	12608	12914
494	12628	12883
495	12648	12852
496	12670	12823
497	12694	12796
498	12715	12766
499	12735	12735
500	12758	12707
501	12776	12675
502	12795	12643
503	12814	12611
504	12837	12583
505	12861	12556
506	12886	12530
507	12908	12502
508	12932	12475
509	12957	12449
510	12979	12421
511	13002	12392
512	13021	12361
513	13043	12333
514	13062	12301
515	13082	12271
516	13106	12244
517	13128	12215
518	13147	12185
519	13166	12153
520	13187	12124
521	13208	12094
522	13229	12065
523	13249	12036
524	13270	12006
525	13289	11975
526	13308	11944
527	13328	11914
528	13351	11887
529	13373	11859
530	13395	11831
531	13415	11801
532	13438	11774
533	13461	11747
534	13487	11722
535	13508	11694
536	13531	11666
537	13557	11642
538	13578	11613
539	13601	11586
540	13624	11559
541	13646	11531
542	13668	11503
543	13688	11473
544	13709	11445
545	13729	11415
546	13750	11387
547	13772	11360
548	13793	11331
549	13813	11301
550	13835	11274
551	13856	11245
552	13878	11217
553	13899	11190
554	13920	11161
555	13940	11132
556	13959	11102
557	13980	11074
558	14002	11046
559	14025	11020
560	14050	10994
561	14073	10968
562	14096	10941
563	14121	10916
564	14142	10888
565	14163	10860
566	14184	10832
567	14205	10804
568	14230	10779
569	14252	10751
570	14272	10723
571	14291	10693
572	14316	10668
573	14338	10641
574	14359	10613
575	14379	10585
576	14398	10555
577	14419	10528
578	14449	10506
579	14470	10478
580	14490	10450
581	14511	10422
582	14530	10393
583	14550	10364
584	14569	10335
585	14591	10308
586	14611	10280
587	14639	10257
588	14676	10240
589	14705	10218
590	14726	10191
591	14745	10162
592	14768	10136
593	14794	10111
594	14821	10088
595	14845	10063
596	14868	10036
597	14891	10010
598	14912	9983
599	14934	9956
600	14955	9929
601	14975	9900
602	14994	9871
603	15015	9844
604	15036	9816
605	15059	9791
606	15081	9764
607	15105	9739
608	15126	9711
609	15149	9685
610	15171	9659
611	15193	9632
612	15218	9607
613	15240	9581
614	15262	9554
615	15283	9527
616	15308	9502
617	15332	9477
618	15355	9451
619	15376	9424
620	15398	9398
621	15420	9371
622	15441	9344
623	15462	9317
624	15484	9290
625	15504	9262
626	15528	9237
627	15551	9212
628	15572	9185
629	15593	9158
630	15612	9130
631	15631	9102
632	15650	9073
633	15673	9048
634	15698	9023
635	15720	8997
636	15743	8971
637	15766	8945
638	15787	8919
639	15809	8892
640	15827	8864
641	15851	8839
642	15874	8813
643	15894	8786
644	15917	8760
645	15941	8735
646	15967	8711
647	15993	8687
648	16014	8661
649	16036	8634
650	16055	8607
651	16076	8580
652	16097	8553
653	16116	8526
654	16136	8499
655	16160	8474
656	16184	8449
657	16208	8424
658	16230	8398
659	16253	8372
660	16275	8346
661	16298	8321
662	16323	8297
663	16346	8271
664	16370	8246
665	16395	8222
666	16419	8197
667	16443	8172
668	16465	8146
669	16487	8120
670	16512	8096
671	16535	8070
672	16558	8045
673	16582	8020
674	16606	7995
675	16629	7970
676	16657	7947
677	16680	7922
678	16703	7896
679	16724	7870
680	16744	7843
681	16764	7816
682	16785	7790
683	16804	7763
684	16824	7736
685	16852	7713
686	16883	7692
687	16911	7669
688	16935	7644
689	16961	7620
690	16982	7594
691	17013	7572
692	17055	7555
693	17083	7532
694	17110	7508
695	17136	7485
696	17158	7459
697	17209	7446
698	17243	7425
699	17271	7401
700	17294	7376
701	17320	7352
702	17344	7327
703	17367	7302
704	17388	7276
705	17410	7250
706	17431	7224
707	17452	7197
708	17473	7171
709	17495	7145
710	17519	7121
711	17544	7096
712	17569	7072
713	17589	7045
714	17611	7019
715	17634	6994
716	17656	6968
717	17677	6942
718	17699	6917
719	17721	6891
720	17742	6865
721	17767	6841
722	17792	6816
723	17816	6791
724	17838	6766
725	17862	6741
726	17887	6716
727	17909	6691
728	17929	6665
729	17970	6646
730	18000	6624
731	18025	6599
732	18051	6575
733	18075	6550
734	18099	6525
735	18120	6499
736	18142	6474
737	18166	6449
738	18186	6423
739	18206	6396
740	18231	6372
741	18256	6347
742	18280	6323
743	18303	6297
744	18322	6271
745	18344	6246
746	18367	6220
747	18389	6195
748	18409	6169
749	18434	6144
750	18458	6120
751	18483	6095
752	18504	6069
753	18525	6044
754	18548	6019
755	18572	5994
756	18601	5971
757	18623	5945
758	18644	5920
759	18666	5894
760	18689	5869
761	18714	5845
762	18738	5820
763	18764	5796
764	18788	5771
765	18815	5747
766	18836	5722
767	18858	5696
768	18905	5679
769	18942	5658
770	18966	5633
771	18991	5608
772	19023	5586
773	19046	5561
774	19077	5538
775	19104	5514
776	19128	5489
777	19159	5467
778	19187	5443
779	19210	5418
780	19235	5393
781	19256	5368
782	19281	5343
783	19306	5319
784	19330	5294
785	19365	5272
786	19389	5247
787	19417	5223
788	19437	5198
789	19460	5173
790	19487	5148
791	19511	5124
792	19537	5099
793	19561	5075
794	19586	5050
795	19613	5026
796	19639	5002
797	19662	4977
798	19693	4954
799	19717	4929
800	19741	4904
801	19766	4879
802	19789	4855
803	19821	4832
804	19848	4807
805	19875	4784
806	19903	4760
807	19927	4735
808	19955	4711
809	19980	4686
810	20008	4662
811	20037	4639
812	20066	4615
813	20093	4591
814	20121	4567
815	20159	4545
816	20186	4521
817	20217	4498
818	20250	4475
819	20287	4453
820	20320	4430
821	20352	4407
822	20379	4382
823	20407	4358
824	20440	4335
825	20466	4311
826	20492	4286
827	20515	4261
828	20541	4237
829	20567	4212
830	20595	4188
831	20619	4163
832	20641	4138
833	20665	4113
834	20693	4089
835	20718	4064
836	20748	4040
837	20769	4015
838	20795	3990
839	20821	3965
840	20844	3940
841	20870	3916
842	20895	3891
843	20924	3867
844	20955	3843
845	20978	3818
846	21004	3794
847	21028	3769
848	21054	3744
849	21077	3719
850	21103	3695
851	21128	3670
852	21153	3645
853	21177	3620
854	21200	3595
855	21222	3570
856	21247	3545
857	21269	3520
858	21294	3495
859	21319	3470
860	21341	3445
861	21364	3420
862	21389	3395
863	21413	3370
864	21436	3345
865	21461	3320
866	21486	3296
867	21507	3270
868	21537	3246
869	21565	3222
870	21593	3198
871	21615	3172
872	21637	3147
873	21657	3122
874	21678	3096
875	21698	3071
876	21718	3046
877	21740	3020
878	21763	2995
879	21786	2970
880	21809	2945
881	21833	2921
882	21854	2895
883	21878	2870
884	21902	2846
885	21922	2820
886	21943	2795
887	21966	2770
888	21987	2745
889	22008	2720
890	22033	2695
891	22058	2670
892	22079	2645
893	22101	2620
894	22123	2595
895	22144	2570
896	22166	2545
897	22190	2520
898	22212	2495
899	22237	2470
900	22258	2445
901	22286	2421
902	22306	2396
903	22326	2371
904	22347	2345
905	22367	2320
906	22387	2295
907	22409	2270
908	22431	2245
909	22453	2220
910	22473	2195
911	22493	2170
912	22516	2145
913	22536	2120
914	22558	2095
915	22577	2070
916	22597	2045
917	22618	2020
918	22638	1995
919	22658	1970
920	22679	1945
921	22702	1920
922	22724	1895
923	22743	1870
924	22763	1845
925	22786	1820
926	22809	1796
927	22836	1771
928	22860	1747
929	22885	1722
930	22907	1697
931	22932	1673
932	22955	1648
933	22980	1623
934	23004	1599
935	23030	1574
936	23053	1550
937	23078	1525
938	23103	1500
939	23129	1476
940	23151	1451
941	23172	1426
942	23196	1402
943	23218	1377
944	23241	1352
945	23266	1328
946	23291	1303
947	23314	1278
948	23341	1254
949	23364	1229
950	23385	1204
951	23406	1180
952	23426	1155
953	23446	1130
954	23468	1105
955	23490	1081
956	23511	1056
957	23537	1031
958	23563	1007
959	23589	982
960	23612	958
961	23642	933
962	23670	909
963	23696	884
964	23720	860
965	23743	835
966	23769	811
967	23809	787
968	23829	762
969	23853	737
970	23875	713
971	23899	688
972	23923	663
973	23944	639
974	23968	614
975	23989	589
976	24014	565
977	24038	540
978	24065	516
979	24091	491
980	24115	467
981	24136	442
982	24157	417
983	24180	393
984	24234	369
985	24261	344
986	24284	319
987	24306	295
988	24327	270
989	24347	245
990	24371	221
991	24395	196
992	24415	172
993	24440	147
994	24462	122
995	24482	98
996	24507	73
997	24529	49
998	24549	24
999	24573	0
